FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE
148202,BC-2015-2015-VA0106,BC, ,2015-VA0106, ,52.3166,-125.7347,2015,5,25,2015-05-25 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0070448460685548,282.3211599823828,0.0072427385288278,0.1937544829218713,15.061147410602794,0.1603185675369321,279.1555923156621,0.7673960962796859,71.44538524157676,57.1712051979456,1.3077064757003522e-05,1.5383056584551231,0.9426567743549004,218.56036159414165,27.39801080421952,0.3282322182685431,
148208,BC-2015-2015-V50239,BC, ,2015-V50239, ,50.7558,-124.8226,2015,6,30,2015-06-30 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0106336727528061,289.8457269283984,0.0046633068194804,0.0632137865486067,23.396089669492888,0.4877766731968537,284.93297361916404,0.657992070872185,112.62647896422936,48.84654097545362,1.8229961101738757e-05,2.2364108097139703,0.9614039124305116,242.47140509228316,52.15545817952304,0.2685250245754242,
148209,BC-2015-2015-V50352,BC, ,2015-V50352, ,50.5212,-124.1824,2015,7,27,2015-07-27 00:00:00,,,0.4,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0064013858763192,282.90353568720315,0.0016984052432679,0.0482175434866876,13.48117409189307,0.3140806313140435,286.5574776737891,0.5907209747446593,121.8781937586504,40.17997012260155,2.367751501033177e-05,2.894947404777468,0.9705953753792878,240.81338728675,68.98953117746488,0.228431090985424,
148210,BC-2015-2015-V50436,BC, ,2015-V50436, ,50.4953,-124.238,2015,8,14,2015-08-14 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0084917269236579,288.0542420506836,0.0349898964162576,0.0156360633195298,17.522767775869138,0.3681887135436,284.8696168518457,0.5556270806381035,99.8030914220776,27.68415202918824,5.332000270027434e-05,4.059363823406676,0.9664880078074646,194.1897498208008,65.96376159388792,0.2066121813045406,
148211,BC-2015-2015-V50449,BC, ,2015-V50449, ,50.6683,-123.8852,2015,8,14,2015-08-14 00:00:00,,,0.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0078133896542919,285.54609541335543,0.0391784080613541,0.0237198641778184,15.215174774171672,0.1861157363294393,283.0050126708828,0.565011162146557,85.22543544441787,36.31369503262556,4.331032298512655e-05,3.45023830618031,0.9630672115277138,190.7468943975742,47.065618121401705,0.2044312689043979,
148529,BC-2015-2014-K10655,BC, ,2014-K10655, ,51.6065,-119.9058,2015,3,16,2015-03-16 00:00:00,,,0.1,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0025279467725528,268.5900885496582,0.0190946793923461,0.0037659605915237,2.637555738267749,0.3376115637960593,269.9699587755762,0.7363319993181039,23.21441689183961,4.155649668218168,2.622869984385785e-05,1.4063307897258397,0.9350312134343148,85.78985074902593,2.944908673262527,0.3016699616538144,
148550,BC-2015-2014-K20654,BC, ,2014-K20654, ,50.8654,-119.584,2015,3,14,2015-03-14 00:00:00,,,1.0,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0049785091680508,276.1949156529297,0.0721159431016445,0.0745645460850405,13.652769335359494,0.1690396882151865,272.02730182792965,0.7009421029175565,29.663896515822746,10.878156922001963,1.7751263992081494e-05,1.6875934652556617,0.948966477486496,103.23706659801267,7.088215567351079,0.2857541855620192,
148813,BC-2015-2014-N10556,BC, ,2014-N10556, ,49.6399,-115.7572,2015,3,9,2015-03-09 00:00:00,,,18.8,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0036747363172492,272.0167220599688,0.0011097034438299,0.0022942860353951,7.597747180716558,0.5293223171034764,269.7331555901328,0.6935813252543783,30.565927880527088,14.121691544031211,2.8934402578970154e-05,1.2547650483940709,0.9301675516330794,110.83001053113844,5.1577211360792665,0.2747774354253896,
148815,BC-2015-2014-N10560,BC, ,2014-N10560, ,49.6063,-115.8501,2015,3,30,2015-03-30 00:00:00,,,0.009,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0048481329871297,276.2944948512276,0.0051276251353998,0.0246473436671895,10.799056674463143,0.3805681822001608,269.5069037833408,0.6858072895445408,29.52404498014795,11.909801974998192,3.07046609211897e-05,1.2369992894166433,0.9294954976236992,104.96767516168624,4.543039567102515,0.2705195322107976,
148946,BC-2015-2014-K70639,BC, ,2014-K70639, ,50.27,-121.6017,2015,2,2,2015-02-02 00:00:00,,,4.0,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0034075495675399,269.5926379635742,0.0435563216915965,0.0651115137145397,7.310201220248415,0.2621609070123171,270.48018004726566,0.6570475270912152,14.34437073165284,0.8083498708855082,2.7991305289970265e-05,1.6525655452617656,0.945139504386902,61.66220528510756,2.208673186291901,0.2671048233599656,
148947,BC-2015-2014-K70657,BC, ,2014-K70657, ,50.2597,-121.5977,2015,3,18,2015-03-18 00:00:00,,,8.0,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0040717674961957,274.33304049289063,0.0171649750660588,0.0342742676871843,8.131603262104884,0.2270344580679506,272.70777830181544,0.6513763527887864,28.722012927593727,20.60843981678001,2.1981520973449017e-05,1.7092260054643804,0.9477942139592456,111.37231082505902,6.5572429941659465,0.2652887948934352,
149133,BC-2015-2014-K20649,BC, ,2014-K20649, ,50.7127,-120.6273,2015,3,10,2015-03-10 00:00:00,,,4.5,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0042375187199167,274.98520074926466,0.0024201029950016,0.009060953197894,7.901943244733621,0.2733595154903581,274.1712432812285,0.5734718954537105,31.20115542877009,17.972022889265418,1.1601290104062197e-05,1.8774938483054768,0.9558358185299112,117.663336512529,10.497608901834573,0.240565056000102,
149134,BC-2015-2014-K20661,BC, ,2014-K20661, ,50.7751,-120.8948,2015,3,30,2015-03-30 00:00:00,,,85.0,H,H,Fire, , , ,Note that BC FIRE_ID includes the fiscal year in which fire is reported, , ,2020-05-05 00:00:00,0.0050198737086674,278.0747426850488,0.0117475542481551,0.0543523680767629,12.373890106347591,0.1618869931517637,273.9697461296523,0.5764225049450495,31.245326812278577,19.34337428467065,1.1164498199028373e-05,1.8974096176699,0.955484968526516,118.86624385087208,10.491869228819889,0.2401812718179408,
149187,BC-2015-2015-V90350,BC, ,2015-V90350, ,50.5547,-126.4359,2015,7,24,2015-07-24 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0088516728929863,287.4465259709502,0.0173526222115086,0.257429114980384,23.73360859112873,0.2889057027846146,288.95538238320995,0.6301724151288781,142.12028513573048,40.170247985317296,3.252738290837871e-05,4.780392887608813,0.981611817825594,253.3633180009551,92.63329199034844,0.2609998628013881,
149188,BC-2015-2015-V90483,BC, ,2015-V90483, ,50.5546,-126.4308,2015,10,14,2015-10-14 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0061384820069856,282.09286115945315,0.0006271332025318,0.0509927030287632,13.016623743766848,0.1849894087822863,281.86240960882816,0.6445524183629308,50.8864722803057,-14.197002039653146,5.259861579851679e-05,5.150215078671787,0.8807308232178116,81.12205270671481,21.61223283396936,0.2659616284824679,
149421,BC-2015-2015-V90175,BC, ,2015-V90175, ,50.5362,-126.9818,2015,6,15,2015-06-15 00:00:00,,,0.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0077173975556634,286.76343561196484,0.0013020142770571,0.0262141690240388,15.263801829737554,0.5881119933138305,286.2744314014414,0.7272816373767709,119.87332058165136,60.864687962950775,1.6991255072991273e-05,3.830785057216048,0.9767614952939682,248.3265385738243,73.4357205930108,0.3134892326646162,
149422,BC-2015-2015-V90240,BC, ,2015-V90240, ,50.5847,-127.1188,2015,6,28,2015-06-28 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0096669758315349,290.7969901871504,0.0045296334031674,0.0040515595050011,20.63206784514733,0.4525948230210546,286.2913372528281,0.729848974706043,119.7075340938169,61.51872379302144,1.629258569305114e-05,3.8455380551534257,0.9764077383180886,249.2441439913974,73.09040389221485,0.3156274175329417,
149423,BC-2015-2015-V90270,BC, ,2015-V90270, ,50.7294,-127.5256,2015,7,3,2015-07-03 00:00:00,,,17.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0090654602139737,288.8043397211875,0.0020750346925116,0.0020499619842144,22.1674016237976,1.158226245336058,288.5756094960391,0.6883928399508437,131.34859714166222,44.673506442342685,2.411609746704532e-05,5.176154542853823,0.9806809121042254,245.35583945678712,82.35203910587511,0.2958619806865043,
149424,BC-2015-2015-V90325,BC, ,2015-V90325, ,50.6858,-128.1237,2015,7,16,2015-07-16 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0083480101069289,287.8637435141582,0.0100153197286687,0.0396547497452296,23.08480791813421,2.838011347045033,288.5804693895176,0.7127376859481284,113.28750786267584,61.27072283140396,1.830442238936642e-05,5.460288260156285,0.9373943583044042,243.78530903259272,68.08226875187856,0.3030848537324411,
149425,BC-2015-2015-V90433,BC, ,2015-V90433, ,50.567,-127.0679,2015,8,16,2015-08-16 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.00807029375236,286.4571081278613,0.0052528390522,0.0440738154589552,16.139562227301635,0.5183412142536103,287.3710221628418,0.646147414862595,111.75545316730464,28.94164641928222,3.566629948154683e-05,6.576956941616978,0.9793709651403618,200.64939783383787,72.70234934998044,0.2730432158044674,
149464,BC-2015-2015-V10107,BC, ,2015-V10107, ,49.7068,-122.1203,2015,5,22,2015-05-22 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0090216495211988,288.4594404656797,0.0750563515338025,0.0623834579620667,21.00310604920677,0.2842095546344087,282.70687605052734,0.69405917197663,90.69844660878609,52.505380274756455,1.3974723864736335e-05,2.154936125049121,0.9602400472587052,217.82064055942007,46.17740019674518,0.271017057670566,
149465,BC-2015-2015-V10117,BC, ,2015-V10117, ,49.7617,-121.4315,2015,5,31,2015-05-31 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0064591459238884,284.6628776664356,0.0244861633964491,0.0074288896780214,9.37118894734314,0.1987841016907279,281.8643929316699,0.6469736874256805,85.60078972331426,59.70755266893975,1.2017871094340103e-05,2.2650971309173973,0.962889709156847,223.95067682504387,45.412954587329736,0.2563749365741469,
149466,BC-2015-2015-V30072,BC, ,2015-V30072, ,50.0614,-122.5225,2015,5,16,2015-05-16 00:00:00,,,0.5,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0064644128919065,282.48788127719723,0.0282362347360581,0.1192248734659673,13.186570916377256,0.2326807564381495,280.88262113276375,0.7083345844100928,80.23882537653232,56.16568117765545,1.6209626193577324e-05,1.757295972325337,0.9487620207940108,216.2388671596929,34.807027763606584,0.2798579132154448,
149467,BC-2015-2015-V30080,BC, ,2015-V30080, ,50.2109,-123.5291,2015,5,21,2015-05-21 00:00:00,,,5.7,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0068050901536684,285.5095596079775,0.0244233909328638,0.0302453363078411,14.610854481024155,0.5364576284979515,279.78483685517773,0.784769485981625,69.99583261816025,38.36958154850217,1.846050507043093e-05,1.324306906257844,0.925679538764288,199.60512594904628,24.245590536432037,0.3346631928001025,
149468,BC-2015-2015-V30082,BC, ,2015-V30082, ,50.221,-123.5419,2015,5,21,2015-05-21 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0067769449233642,285.38219274364263,0.0240827524045456,0.0299169136414969,14.559710351470969,0.5461071615876024,279.6969218236524,0.7864842008593362,69.4236324272097,37.89128580467605,1.8442042252870745e-05,1.3120747779921385,0.9251993574842644,199.1549219022804,23.889290964651018,0.3357026381469723,
149469,BC-2015-2015-V30094,BC, ,2015-V30094, ,50.2488,-123.5498,2015,5,21,2015-05-21 00:00:00,,,0.09,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0066928810539588,285.0213091451405,0.0236814940203074,0.0294882538905276,14.387611073400866,0.568063389536756,279.4104216380781,0.7916906070710454,67.60030763368148,36.738499394009615,1.842550919512938e-05,1.2753653912562222,0.9238922708978576,197.8180052666561,22.75136698680312,0.3385671384065249,
149470,BC-2015-2015-V30095,BC, ,2015-V30095, ,50.2417,-123.5552,2015,5,22,2015-05-22 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0077123115631315,285.63558132543943,0.0717098604770593,0.0726607732323084,18.396482135825792,0.2684448591082853,279.4924633915254,0.7903057374764902,68.10838746028682,36.974921948287545,1.8420831657174378e-05,1.2853579466894216,0.9242137498281212,198.1628481977255,23.073582795698165,0.337870887994919,
149471,BC-2015-2015-V30096,BC, ,2015-V30096, ,50.1367,-122.5242,2015,5,23,2015-05-23 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.007902836463001,284.7095367965508,0.0663036008132743,0.050776866413761,17.340633885530828,0.2217410890303073,280.6533600968965,0.7097484062641572,79.27894772076382,56.131212254780834,1.6444004409980404e-05,1.695049419374578,0.9468544797819288,216.44161566138064,33.63867055427378,0.2820904332587896,
149472,BC-2015-2015-V30112,BC, ,2015-V30112, ,50.2711,-123.6041,2015,5,21,2015-05-21 00:00:00,,,0.46,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0066234271596483,284.6845808230479,0.0223441102645064,0.0282335404507115,14.28614019704592,0.5988619558816118,279.2140275617754,0.7960835724372591,66.2256229110879,35.33766476094778,1.83577167803007e-05,1.2483576635763334,0.9227014590493756,196.59516407185703,21.960316411179747,0.3413637520649336,
149473,BC-2015-2015-V30118,BC, ,2015-V30118, ,50.3095,-123.5445,2015,5,26,2015-05-26 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0069644123999677,283.03291886052244,0.0066352686001807,0.1245874558363854,15.040592822455595,0.3049937238159573,278.75944342719725,0.8031891880906105,63.50229131723023,34.404286349836745,1.8416270453901964e-05,1.1934364667294504,0.921079881112051,194.8997282761597,20.176056712808236,0.3446967442235946,
149474,BC-2015-2015-V30124,BC, ,2015-V30124, ,50.3042,-122.7214,2015,6,3,2015-06-03 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0065003044549381,281.20422931777733,0.0217705202938465,0.1647547327524069,15.323224343672724,0.2049566641531259,284.69108381642576,0.6483184032240765,114.37303918302815,62.18241053674158,1.5809792474216614e-05,1.9697804187418224,0.9545408150098188,260.280235845277,55.1666569657139,0.2553806359510503,
149475,BC-2015-2015-V30142,BC, ,2015-V30142, ,50.3795,-122.7119,2015,6,10,2015-06-10 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0066471046286433,288.2356293106445,0.0006065233156245,0.0009299194210518,11.491505697545472,0.2187367769912344,284.5721302030762,0.6500242392642317,113.58116113367052,62.32098831203968,1.603779385967607e-05,1.8901150691169637,0.9532703727605912,260.058428919863,53.66759338048913,0.2569334118966989,
149476,BC-2015-2015-V30160,BC, ,2015-V30160, ,50.3775,-123.5557,2015,5,21,2015-05-21 00:00:00,,,12495.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0062952951885469,283.3341690468018,0.022420249812594,0.0280314880072802,13.554353598327651,0.6661994554218837,278.0307862721192,0.8164195017434117,58.85462612704482,31.57135423451697,1.8387865574937316e-05,1.101791377908805,0.917848821001196,191.49511121082773,17.295444636782932,0.3518697715444563,
149477,BC-2015-2015-V30209,BC, ,2015-V30209, ,49.8494,-122.5456,2015,5,21,2015-05-21 00:00:00,,,1.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.007198675432884,288.1534484680156,0.0197731870815502,0.0256545417985586,15.756094185466148,0.3680824942376834,282.01749418701564,0.7170117556218624,85.64579301324919,53.03970168778977,1.5655149645971082e-05,1.922792556075491,0.9534829194973604,214.68843350312727,39.4630529606066,0.2828059235890794,
149478,BC-2015-2015-V30214,BC, ,2015-V30214, ,50.5584,-123.1865,2015,6,25,2015-06-25 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0080898342664206,284.73171202308595,0.0103751897142863,0.0697667197232672,18.968777711038825,0.289745852072548,283.61369016664065,0.6890272667620847,107.98494919068364,58.41426473225104,1.8167360327814224e-05,1.505926276057891,0.9442437594944764,249.6232787601564,39.447387534624085,0.2759994780602263,
149479,BC-2015-2015-V30217,BC, ,2015-V30217, ,50.2262,-122.9245,2015,6,26,2015-06-26 00:00:00,,,0.08,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0086514594030842,288.35533946311523,0.0061780068992675,0.0110299949752751,13.397334213512275,0.1136833097023423,284.6577722950195,0.659290179852428,113.63972438114509,60.77483769603763,1.6269185066718758e-05,1.918229448645788,0.9524215629321864,256.9276418001173,52.10942493709245,0.2596845642546795,
149480,BC-2015-2015-V30238,BC, ,2015-V30238, ,49.7328,-122.3316,2015,6,30,2015-06-30 00:00:00,,,0.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0115643236352953,292.03834293215624,0.0095670302130701,0.0547690770933139,25.122766243056656,0.3383697783421374,286.5653031845,0.6279041686977529,125.641201952008,60.073020678263546,1.2973118061686342e-05,2.8142877670316278,0.9691805640552674,265.7280798983282,75.96203028337533,0.2404459107930827,
149481,BC-2015-2015-V30241,BC, ,2015-V30241, ,50.6786,-123.3676,2015,6,30,2015-06-30 00:00:00,,,6735.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0100220809571409,288.10367127551564,0.0156532269486608,0.1223809521660598,20.282031497088123,0.5953127509588505,282.9392558752383,0.7031197329130852,105.25902067675408,56.04590944828646,1.8759592903272896e-05,1.6231725214047763,0.9469394440839084,244.5432623924224,37.41642583542449,0.2843817593616556,
149482,BC-2015-2015-V30242,BC, ,2015-V30242, ,50.3037,-122.3954,2015,6,30,2015-06-30 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0106530755496808,290.3984401184043,0.0179320961839478,0.1215195710575682,22.304981101222538,0.3105575968539148,284.9367366266289,0.6261470327929722,114.8959275869609,64.73494091894315,1.4819934955885973e-05,2.181704202065052,0.9596659374398346,264.28421136027146,61.1090683021492,0.246197540493348,
149483,BC-2015-2015-V30269,BC, ,2015-V30269, ,50.6166,-123.3922,2015,7,2,2015-07-02 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0078632840459542,291.01065848087893,2.6559559620610204e-06,2.324466599174655e-07,12.519218499165168,0.2404942734763004,284.9932600546094,0.5970322432204134,111.4019806590996,52.68303329564543,1.529432255590291e-05,2.383849760503965,0.965313746168274,245.324458026537,56.85964064395599,0.2247343223941079,
149484,BC-2015-2015-V30277,BC, ,2015-V30277, ,50.2727,-122.73,2015,6,29,2015-06-29 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0105997644420146,291.628233407666,0.0646282544519423,0.0635163255529462,23.693554801742543,0.0964040130008565,284.737317776123,0.6479041685505879,114.667069650952,62.09553519480578,1.5731133236592063e-05,1.9999292105798587,0.9549911628114696,260.28840768315393,55.68579157417557,0.2548711452750927,
149485,BC-2015-2015-V30376,BC, ,2015-V30376, ,50.601,-123.3412,2015,8,2,2015-08-02 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0082550648937875,288.3748084378516,0.0103024372837889,0.0036703699492382,11.97476805680298,0.2632841545331852,283.16382834398433,0.5340911576282895,85.19992087630857,40.94545955676741,3.911940842534434e-05,3.285103588414762,0.9608692618789292,196.80445302832004,51.33841192829572,0.188471567517262,
149486,BC-2015-2015-V30397,BC, ,2015-V30397, ,50.248,-122.8603,2015,8,5,2015-08-05 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0070285208936589,282.12584631000004,0.0417338433459567,0.1089973046601105,14.20683441508912,0.3069187366202479,284.2653332635547,0.528479543321228,94.4969386251954,34.1221269460058,4.124105607747565e-05,3.98547039279786,0.9631323149862672,196.5857751124805,64.47680164515637,0.1903915493941498,
149487,BC-2015-2015-V10132,BC, ,2015-V10132, ,49.5595,-121.8064,2015,6,6,2015-06-06 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0091208924835252,290.2488777720117,0.0085571575391399,0.0035490111306023,21.8220756161621,0.2068889938345287,286.98589563387696,0.6082504042955398,132.2945710458105,56.14940817455574,1.1793621849222693e-05,3.181687478757401,0.973250909281807,268.09321363004887,86.16682676882078,0.230810563320136,
149488,BC-2015-2015-V10136,BC, ,2015-V10136, ,49.2228,-121.6042,2015,6,7,2015-06-07 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0091616881494808,291.0926754270937,0.0060077945116424,0.0026879255327072,19.875150991476094,0.2073875854990758,286.89896248811715,0.6209649371451565,134.09614369347256,57.78218244892695,1.1331988559361324e-05,3.436126017150875,0.9747991430930176,272.1991731278985,90.57024865279678,0.2328673905960272,
149489,BC-2015-2015-V10140,BC, ,2015-V10140, ,49.2472,-121.5639,2015,6,9,2015-06-09 00:00:00,,,2.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0085920532515993,290.00489976187504,0.0001291957312787,0.0004329396987027,11.59701282346486,0.2772010197058605,286.7482118961484,0.6183306137517545,133.30228110735143,58.86892983384595,1.1435550396959078e-05,3.4052815013885462,0.9746197234642334,272.4617687692814,89.71580505172058,0.2319679900602911,
149490,BC-2015-2015-V10182,BC, ,2015-V10182, ,49.1824,-121.6457,2015,6,1,2015-06-01 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.007966533830128,288.39153865776564,0.0376855555615844,0.0487072755604208,20.79414071336574,0.1968551346614613,287.0731865286876,0.6245671351800538,135.06584352078912,56.55225381928016,1.1183795790119092e-05,3.4829249095153827,0.9750638038340302,272.0093078115468,91.73892906948444,0.2340336166864968,
149491,BC-2015-2015-V30426,BC, ,2015-V30426, ,50.4875,-122.7471,2015,8,14,2015-08-14 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0082000036708004,287.6982482451172,0.075131140278846,0.0241133457316905,15.18678895288468,0.21094330222831,283.8521346713867,0.5249084229397774,94.01748455062884,38.59242927014153,3.580556998803507e-05,3.595005904831901,0.9610988270645142,203.1274710581056,63.18962695529197,0.1910926769202353,
149492,BC-2015-2015-V30453,BC, ,2015-V30453, ,50.5447,-123.5836,2015,8,14,2015-08-14 00:00:00,,,4.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0079020250675933,286.0802529553242,0.0509237875149162,0.0233180362305339,15.249825102007394,0.2339546106536966,283.3456061451016,0.554579759994777,85.39541617606842,37.29239054300103,4.338462071575961e-05,3.2255510714597326,0.9605278805065498,191.9042901617189,49.69613232129655,0.1965492734746148,
149493,BC-2015-2015-V30457,BC, ,2015-V30457, ,50.1925,-122.9696,2015,8,27,2015-08-27 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0062725822074986,287.4162574923828,0.0521641611990272,0.02706615310885,16.090886006414788,0.2983081187688892,284.34940605307617,0.5293833581943512,93.223602748657,33.449006272961526,4.3620431454869816e-05,4.00348434575842,0.9634474826114654,193.95509806821275,63.40080207707493,0.1886841680708167,
149494,BC-2015-2015-V30472,BC, ,2015-V30472, ,50.3596,-122.9136,2015,9,30,2015-09-30 00:00:00,,,0.13,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0060653978261516,283.61785109580467,0.0010816818346855,0.0003728428750941,13.994463807092288,0.2298288383267664,278.308547684836,0.6028893495680696,55.91476275232517,27.083640796944326,5.2212391354168826e-05,3.575337971674497,0.877946827862915,136.77653764555856,25.953126156194312,0.2218899069026298,
149495,BC-2015-2015-V10229,BC, ,2015-V10229, ,49.4406,-121.2853,2015,6,28,2015-06-28 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0084996240149235,295.67406636477546,0.0216154525026116,0.0091242945783872,18.732720889186176,0.0690760117314504,285.7845734005137,0.6020537027416802,127.66432072928522,65.97002953989171,1.193400876100006e-05,3.30668611284256,0.9741136493516656,272.9160502622304,85.0151218661763,0.2270297186607457,
149496,BC-2015-2015-V10236,BC, ,2015-V10236, ,49.4939,-121.4268,2015,6,29,2015-06-29 00:00:00,,,0.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0122249897748146,292.7466273177051,0.0979459194102034,0.0947524440075301,30.753150827616587,0.0125555522848741,286.15199494742586,0.6035454658687978,129.0764357862375,63.10392691378337,1.1920141958504906e-05,3.29197856595993,0.9741024045174675,271.1388745011581,85.55372077977601,0.2281691769124175,
149497,BC-2015-2015-V10247,BC, ,2015-V10247, ,49.9155,-121.8894,2015,6,30,2015-06-30 00:00:00,,,2985.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0111644353328967,291.13844682375,0.0142261891184515,0.0827160249164142,23.09769323045958,0.2867314909474859,285.69672080055665,0.5928132507991214,122.95003373276607,61.178458994322526,1.1642567704069352e-05,2.826518759360276,0.9693215156087304,266.08211069328127,77.17882078115481,0.228012064041848,
149498,BC-2015-2015-V10248,BC, ,2015-V10248, ,49.9501,-121.9018,2015,6,29,2015-06-29 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0113454632450621,291.9458653836992,0.0876689075142876,0.0684517816634896,26.73004999781337,0.0919534299277643,285.55622246044726,0.5917772283696697,121.92676094732283,61.81548657482002,1.1672446869845374e-05,2.7878784783938544,0.9688666655772744,265.9274703277422,76.11144316985234,0.2279270208187699,
149499,BC-2015-2015-V10267,BC, ,2015-V10267, ,49.4684,-121.2548,2015,7,3,2015-07-03 00:00:00,,,7.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0107925782667853,292.96058482757815,0.0053254835119502,0.000278677849891,17.53494881275759,0.1938304837557577,287.5429771807656,0.4323613415349794,108.99803974926512,80.6315734410905,1.3210574668801332e-05,5.140733790809941,0.9828696718187409,268.2834501648049,72.65036631474564,0.1619338260969654,
149500,BC-2015-2015-V10296,BC, ,2015-V10296, ,49.5032,-121.4913,2015,7,8,2015-07-08 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0086572559069764,294.975205850086,0.0002009773927184,6.632937544469525e-05,15.98495450325315,0.1259548271386959,288.0603159017656,0.4606134842884363,119.90403964338456,67.13911517714283,1.4426558019542114e-05,5.064253523096316,0.9825167466280824,264.38664799901574,82.58585514691583,0.1708553040825613,
